model,outcome,predictor,beta,ci_low,ci_high,se_envelope,envelope_low,envelope_high,se_used,psd_adjusted,se_block2,se_block1,se_year,se_two_way,two_way_negative_variance,n,pixels,years,blocks2,within_r2,detrend,min_years,fe_iterations
gleam_main,Et_early,A,0.3840017910590659,0.3049634375834771,0.4630401445346547,0.04330168635433,0.2944254280382024,0.4735781540799294,0.0382075569574696,False,0.02677029323476,0.0206501840829593,0.0340350913213661,0.0382075569574696,False,43797,2021,24,127,0.0588011828876926,False,18,14
gleam_main,Et_late,A,-0.06125584901093,-0.1303089599803631,0.007797261958503,0.0373606229805096,-0.138542186069558,0.0160304880476979,0.0333806380628861,False,0.0166730653244456,0.0134116985598395,0.0334338906228178,0.0333806380628861,False,43797,2021,24,127,0.002133506004792,False,18,14
gleam_main,Et_annual,A,0.3311705356238855,0.2007289957341599,0.461612075513611,0.0720889320338495,0.1820432177450811,0.4802978535026899,0.0630561283958933,False,0.0406086862734198,0.0316138542599653,0.0595629811286166,0.0630561283958933,False,43797,2021,24,127,0.0153228409786368,False,18,14
gleam_main,Et_centroid_advance,A,0.1018004933300306,0.0783101466816344,0.1252908399784267,0.0127281965838721,0.0754702125998936,0.1281307740601675,0.0113553574695416,False,0.0066469497758094,0.0051452288946332,0.0108547246374821,0.0113553574695416,False,43797,2021,24,127,0.0659331613201026,False,18,14
gleam_main,Et_q10_advance,A,0.07527578130667,0.0488761278333864,0.1016754347799535,0.0140489351115329,0.046213344769914,0.1043382178434259,0.0127617317338154,False,0.0068827534662848,0.0049808458784556,0.0122474602465329,0.0127617317338154,False,43797,2021,24,127,0.0189470893702041,False,18,14
gleam_main,Et_q25_advance,A,0.1103660445447266,0.0844600114971498,0.1362720775923034,0.014548027407185,0.0802711569322684,0.1404609321571848,0.0125231130164305,False,0.0084947843540191,0.0066564449244704,0.0118103234595382,0.0125231130164305,False,43797,2021,24,127,0.0357448606096965,False,18,14
gleam_main,Et_q50_advance,A,0.1328266327187401,0.1009068284624564,0.1647464369750238,0.0174829252103596,0.0966604464299426,0.1689928190075376,0.0154302017383232,False,0.0093965290430977,0.0070659617111927,0.014743063313072,0.0154302017383232,False,43797,2021,24,127,0.0627514679417582,False,18,14
gleam_main,Et_q75_advance,A,0.1177616621369071,0.0845486305337938,0.1509746937400205,0.0178671400051318,0.0808006669888685,0.1547226572849458,0.0160553546589014,False,0.0091786930718387,0.0071596087071992,0.0153292623911251,0.0160553546589014,False,43797,2021,24,127,0.0549140017306052,False,18,14
gleam_main,Et_q90_advance,A,0.0687910895674443,0.0414624911640509,0.0961196879708378,0.0152440657623054,0.0372563369145228,0.1003258422203659,0.0132107886127455,False,0.0075849386901121,0.0059177773987831,0.0132230951759688,0.0132107886127455,False,43797,2021,24,127,0.0182923816380923,False,18,14
gleam_main,Et_q10_null_advance,A,0.4911719508072864,0.4518127972114834,0.5305311044030894,0.0199217274215795,0.449960717763942,0.5323831838506308,0.0190264224478549,False,0.0178386810347376,0.0122579155618525,0.0088688602650288,0.0190264224478549,False,43797,2021,24,127,0.8311788468454196,False,18,14
gleam_main,Et_q25_null_advance,A,0.6234294897947004,0.5906885154853564,0.6561704641040443,0.0164324614658914,0.5894363533253664,0.6574226262640344,0.0158271596732296,False,0.0151506760974801,0.0101915514553774,0.0063626098118029,0.0158271596732296,False,43797,2021,24,127,0.9337431629832824,False,18,14
gleam_main,Et_q50_null_advance,A,0.6953745650758429,0.6741814842306306,0.7165676459210553,0.0106190712080432,0.6734073426057425,0.7173417875459434,0.0102448470633664,False,0.0101913207513949,0.0066704515215373,0.0029835640874095,0.0102448470633664,False,43797,2021,24,127,0.9754477187209688,False,18,14
gleam_main,Et_q75_null_advance,A,0.6753964751928537,0.6566394232340879,0.6941535271516196,0.009485712518051,0.6557737838021402,0.6950191665835672,0.009067257850837,False,0.0088988263128604,0.0060142513275669,0.0032847575601028,0.009067257850837,False,43797,2021,24,127,0.9757622677431568,False,18,14
gleam_main,Et_q90_null_advance,A,0.5445424832015516,0.5220786279946515,0.5670063384084517,0.0114339918081839,0.5208894690300829,0.5681954973730203,0.0108591460924988,False,0.0105774086486651,0.0070097576867202,0.0043421878067122,0.0108591460924988,False,43797,2021,24,127,0.942597188130781,False,18,14
gleam_main,Et_q10_gap,A,0.4158961695006125,0.3683225828148105,0.4634697561864145,0.0245044941086185,0.36520476127335,0.466587577727875,0.0229973227305436,False,0.0170664678306035,0.0121505798944358,0.0175842516845697,0.0229973227305436,False,43797,2021,24,127,0.3423431281581853,False,18,14
gleam_main,Et_q25_gap,A,0.5130634452499716,0.4743747735225776,0.5517521169773656,0.0205104953648494,0.4706342529200111,0.5554926375799321,0.018702307976213,False,0.014391974241447,0.0102606010163458,0.0146134012996645,0.018702307976213,False,43797,2021,24,127,0.4275055402724733,False,18,14
gleam_main,Et_q50_gap,A,0.5625479323571018,0.5281571990601308,0.5969386656540727,0.0185870896909342,0.5240976078124092,0.6009982569017943,0.0166246618694934,False,0.0111862048900028,0.0079021666523279,0.0148441477807825,0.0166246618694934,False,43797,2021,24,127,0.5361433850328123,False,18,14
gleam_main,Et_q75_gap,A,0.5576348130559483,0.5224221400444058,0.5928474860674908,0.0187425034140787,0.5188629907301092,0.5964066353817874,0.0170219918628339,False,0.0103627358715259,0.00779341640903,0.0156171424877838,0.0170219918628339,False,43797,2021,24,127,0.5574148012048352,False,18,14
gleam_main,Et_q90_gap,A,0.4757513936341029,0.443752649552137,0.5077501377160688,0.0174685151309922,0.4396150168656554,0.5118877704025504,0.0154683616664257,False,0.010526961394964,0.0072362459387997,0.0139403050422378,0.0154683616664257,False,43797,2021,24,127,0.4580968267964235,False,18,14
gleam_main,En_I,A,0.8832497561508674,0.8100446558753421,0.9564548564263928,0.040251474321667,0.7999832374647639,0.966516274836971,0.0353877315930963,False,0.0224152717522392,0.0162182244308563,0.033432570606238,0.0353877315930963,False,43797,2021,24,127,0.3730031610395383,False,18,14
gleam_main,En_K,A,1.0658387321544618,1.015480948428136,1.1161965158807876,0.0253036602503515,1.013494122806114,1.1181833415028095,0.0243432182651651,False,0.0248553983937135,0.01454621520535,0.0047417710567895,0.0243432182651651,False,43797,2021,24,127,0.9350662400297358,False,18,14
gleam_main,En_R,A,-0.1825889760035949,-0.2429637448463033,-0.1222142071608864,0.0347445323051591,-0.2544635171771129,-0.1107144348300769,0.0291854817049585,False,0.013084149191837,0.0120999971959964,0.0321867607104225,0.0291854817049585,False,43797,2021,24,127,0.0255748605384792,False,18,14
gleam_main,En_K_loo,A,1.0737773837942457,1.0229980819278424,1.1245566856606486,0.0255428820137854,1.0209379065243924,1.1266168610640983,0.0245469823573736,False,0.0251112080824967,0.0146968819716107,0.0046761148625451,0.0245469823573736,False,43797,2021,24,127,0.9328995488574384,False,18,14
gleam_main,En_R_loo,A,-0.1905276276433774,-0.2535273864630896,-0.1275278688236653,0.0362551641554848,-0.2655271488906132,-0.1155281063961417,0.0304544157053376,False,0.0136530253484971,0.0126260840111215,0.0335861850583606,0.0304544157053376,False,43797,2021,24,127,0.0255748606590847,False,18,14
gleam_main,En_early,A,-0.1416346724121486,-0.2112860355000546,-0.0719833093242426,0.0400225863261934,-0.2244277002044819,-0.0588416446198152,0.0336698362924334,False,0.0148533647096053,0.0141035080662598,0.0371642970206763,0.0336698362924334,False,43797,2021,24,127,0.0110254497885758,False,18,14
gleam_main,En_late,A,0.0503972621075002,0.0052671501064829,0.0955273741085176,0.0251261715878672,-0.0015801839684361,0.1023747081834366,0.0218161341798246,False,0.0174714457452404,0.0116240601683813,0.0180574937971487,0.0218161341798246,False,43797,2021,24,127,0.0032612951846838,False,18,14
gleam_main,En_annual,A,0.0249007329473003,-0.1183640381244747,0.1681655040190754,0.0849139118341375,-0.1507570769988402,0.200558542893441,0.06925494598536,False,0.0424327804679776,0.0293827261959679,0.0735515571876768,0.06925494598536,False,43797,2021,24,127,6.531105969997952e-05,False,18,14
gleam_main,En_centroid_advance,A,-0.0326609672626542,-0.0560652813784836,-0.0092566531468248,0.0131771459495768,-0.0599199705148488,-0.0054019640104596,0.0113137688895207,False,0.0075952428275805,0.0056486402398226,0.0107679831800822,0.0113137688895207,False,43797,2021,24,127,0.0046187469771667,False,18,14
gleam_main,En_q10_advance,A,0.0213774524995809,-0.0068850025141304,0.0496399075132923,0.0161930792449055,-0.0121204841165116,0.0548753891156735,0.0136622198237949,False,0.0082925462029194,0.0059204377090382,0.0139086121846946,0.0136622198237949,False,43797,2021,24,127,0.0013501161660061,False,18,14
gleam_main,En_q25_advance,A,0.0140713382707201,-0.0241715244203324,0.0523142009617728,0.0212117013941171,-0.0298084092481566,0.057951085789597,0.0184868015366282,False,0.0096893379092084,0.0076334080356851,0.0188693668922507,0.0184868015366282,False,43797,2021,24,127,0.0003858277598111,False,18,14
gleam_main,En_q50_advance,A,-0.0651659765569155,-0.1052729505303982,-0.0250590025834328,0.0217308728065211,-0.1101197119691739,-0.0202122411446571,0.0193879227627998,False,0.011241044991538,0.0083488789995484,0.0185975735092354,0.0193879227627998,False,43797,2021,24,127,0.0078474392177706,False,18,14
gleam_main,En_q75_advance,A,-0.0854433124426592,-0.1097954078754008,-0.0610912170099175,0.0144195671580256,-0.1152724597830575,-0.0556141651022608,0.0117719313771836,False,0.0084792566864461,0.0069911164795165,0.0116630237533055,0.0117719313771836,False,43797,2021,24,127,0.0159601051822116,False,18,14
gleam_main,En_q90_advance,A,-0.0326707348848172,-0.0531687447839694,-0.012172724985665,0.0118994913266156,-0.057286708177736,-0.0080547615918983,0.009908846101893,False,0.0071179525859536,0.0052556603881759,0.0095358609897752,0.009908846101893,False,43797,2021,24,127,0.0037948488698705,False,18,14
gleam_main,En_q10_null_advance,A,0.0245535724160241,0.0048437766894789,0.0442633681425694,0.0101400652097314,0.0035772493497677,0.0455298954822806,0.0095278192134234,False,0.0089246911301904,0.0056317658099293,0.0048136068273495,0.0095278192134234,False,43797,2021,24,127,0.0326092274231227,False,18,14
gleam_main,En_q25_null_advance,A,0.083513201610299,0.0574866135425779,0.1095397896780201,0.0139812382483852,0.0545908067046949,0.1124355965159031,0.012581389949035,False,0.0118710263033397,0.0082250827762968,0.0073860515475812,0.012581389949035,False,43797,2021,24,127,0.1325894346179027,False,18,14
gleam_main,En_q50_null_advance,A,0.166194232143884,0.1338105543814031,0.198577909906365,0.0164466771998692,0.132171688188269,0.2002167760994991,0.0156544406379173,False,0.0157678008509347,0.0114288807357255,0.0046764994645526,0.0156544406379173,False,43797,2021,24,127,0.3165525998208713,False,18,14
gleam_main,En_q75_null_advance,A,0.1004085678256809,0.0634060606738708,0.137411074977491,0.0185038064888658,0.0621305277107672,0.1386866079405946,0.0178872071267098,False,0.0175598457124724,0.0118223817711044,0.0058346099382527,0.0178872071267098,False,43797,2021,24,127,0.1571732998142816,False,18,14
