pixel,year,lon,lat,zone,igbp,area_km2,A,E_I,E_K,E_R,E_K_loo,E_R_loo,E_early,E_late,E_annual,E_centroid,E_q10,E_q10_null,E_q25,E_q25_null,E_q50,E_q50_null,E_q75,E_q75_null,E_q90,E_q90_null,E_centroid_advance,E_q10_advance,E_q10_null_advance,E_q10_gap,E_q25_advance,E_q25_null_advance,E_q25_gap,E_q50_advance,E_q50_null_advance,E_q50_gap,E_q75_advance,E_q75_null_advance,E_q75_gap,E_q90_advance,E_q90_null_advance,E_q90_gap,Et_I,Et_K,Et_R,Et_K_loo,Et_R_loo,Et_early,Et_late,Et_annual,Et_centroid,Et_q10,Et_q10_null,Et_q25,Et_q25_null,Et_q50,Et_q50_null,Et_q75,Et_q75_null,Et_q90,Et_q90_null,Et_centroid_advance,Et_q10_advance,Et_q10_null_advance,Et_q10_gap,Et_q25_advance,Et_q25_null_advance,Et_q25_gap,Et_q50_advance,Et_q50_null_advance,Et_q50_gap,Et_q75_advance,Et_q75_null_advance,Et_q75_gap,Et_q90_advance,Et_q90_null_advance,Et_q90_gap,En_I,En_K,En_R,En_K_loo,En_R_loo,En_early,En_late,En_annual,En_centroid,En_q10,En_q10_null,En_q25,En_q25_null,En_q50,En_q50_null,En_q75,En_q75_null,En_q90,En_q90_null,En_centroid_advance,En_q10_advance,En_q10_null_advance,En_q10_gap,En_q25_advance,En_q25_null_advance,En_q25_gap,En_q50_advance,En_q50_null_advance,En_q50_gap,En_q75_advance,En_q75_null_advance,En_q75_gap,En_q90_advance,En_q90_null_advance,En_q90_gap,centroid_Et_minus_E_advance,centroid_Et_minus_En_advance,qdiff_Et_minus_E_q10,qdiff_Et_minus_En_q10,qdiff_Et_minus_E_q25,qdiff_Et_minus_En_q25,qdiff_Et_minus_E_q50,qdiff_Et_minus_En_q50,qdiff_Et_minus_E_q75,qdiff_Et_minus_En_q75,qdiff_Et_minus_E_q90,qdiff_Et_minus_En_q90,Et_fraction_annual,Et_fraction_early,Et_fraction_late
4948,2021,100.82546120196764,30.97514168838034,6,10,26.478027781475067,-1.2727279663085938,122.88403146494966,125.62930716232222,-2.7452756973725627,125.74866875726548,-2.8646372923158196,141.4407541169594,117.96012293869353,356.41317825950682,198.87439771845908,134.38066363957375,135.0503595534239,164.85580181667461,163.89442031635025,199.89269893192829,200.47845900521196,234.10290035932914,236.09869089786042,262.63206117892202,262.25529787757756,0.18776809226810087,0.4946843100311753,-0.14528200085715071,-0.63996631088832601,-1.4848349525701963,-0.50903404962406285,0.97580090294613342,-0.0942626242918152,-0.66928233668045323,-0.57501971238863803,1.3943367657505235,-0.53512267357078258,-1.929459439321306,-0.72549651739979026,-0.39615411037607373,0.32934240702371653,51.782638923734339,49.669898371819727,2.1127405519146123,49.578039713924227,2.2045992098101124,54.481105269780841,62.834882160606867,141.91508773900568,209.16957986036843,163.61103234368534,162.97028827984394,184.12562964431297,184.62235282366862,209.60909266619049,211.18964338703239,233.98522644014824,237.37632416153406,260.50833848220958,259.33483189608842,0.29190391253965231,-1.5865632708604096,-1.0541650195538637,0.53239825130654594,-0.45133559235148368,-1.1016465443560435,-0.65031095200455979,0.45244618461811115,-1.0853431574873014,-1.5377893421054125,2.168186783049606,-0.96347872338952811,-3.1316655064391341,-2.2238923317890453,-0.77248961190394994,1.4514027198850954,71.101392638072866,75.959410526487773,-4.8580178884149063,76.170628998637767,-5.0692363605649007,86.959649112012812,55.125240761492023,214.49809080548584,190.37391971004985,124.52276289022288,126.52232881355272,145.90823319830386,148.30172111488559,184.35085750444915,185.96085757650272,234.21574741609228,234.52517374570076,265.17332543400613,264.73803923274778,0.83162351957221858,2.1705340760142775,-0.10545133155861208,-2.2759854075728896,2.2384968909912573,-0.36064346425732197,-2.5991403552485792,1.7971075957273399,-0.092859468339440809,-1.8899670640667807,0.19029372042922432,-0.057491740462154439,-0.24778546089137876,-0.65829610876272682,-0.13892446649379053,0.51937164226893628,0.10413582027155144,-0.53971960703256627,-2.0812475808915849,-3.7570973468746871,1.0334993602187126,-2.6898324833427409,0.54670880890992635,-1.3446614111092288,0.77385001729908254,1.9778930626203817,-1.4983958143892551,-1.5655962230263185,0.39817575891000406,0.38518675617870102,0.53267901554547836
4949,2021,101.07546234553811,30.97514168838034,6,10,26.478027781475067,-1.3181838989257812,120.83868498769152,122.09922918554003,-1.2605441978485032,122.15403201207664,-1.3153470243851189,142.9684105297838,161.58691798481595,425.68101932294667,197.23798446590021,135.86046533394048,136.5096280975178,165.32423008738104,164.58894995290697,198.30955210075825,199.08030396669594,230.95745872019612,233.23444382118873,257.52125567440629,258.10242693237211,0.58085448945763574,0.48114220870181157,0.028545488915312944,-0.45259671978649862,-1.1490222297688888,-0.46271039397143454,0.68631183579745425,0.086007519574508251,-0.62646674439685057,-0.71247426397135882,1.6389745084537708,-0.56135520977903752,-2.2003297182328083,0.13562825765995967,-0.28223878225605858,-0.41786703991601826,53.251908922069561,55.756566210469828,-2.5046572884002671,55.865464735412388,-2.6135558133428276,55.206648801886331,97.129277522242774,175.83932599698892,206.56963271129504,162.92579524178632,161.3947261666647,180.64635029705533,181.40108869261684,206.24192671857085,208.11763310994394,230.41615682744981,234.81327123596924,254.82742247382015,256.03155276946592,0.28865310099845942,-2.6004514585625031,-1.2088313958109609,1.3916200627515423,-0.29529378681951357,-1.1854944568595442,-0.89020067004003067,0.86158511937696858,-1.1287408051558998,-1.9903259245328684,3.088224427593758,-1.0348186793792991,-4.1230431069730571,0.022413566323535861,-0.82900926963407073,-0.85142283595760659,67.586776121501316,66.342659526126226,1.2441165953750897,66.288567813106056,1.2982083083952602,87.761761854557335,64.457640663738857,249.84169349260628,187.89919287355173,123.06061355693797,125.95547771265923,144.31862175371083,145.74726762634253,181.42620851501107,183.80522733689199,231.89479375395754,230.49889141304533,260.26360002082271,260.55429849628882,0.91970684275096914,3.1546680391956841,0.081570315727546472,-3.0730977234681376,1.474636563541452,-0.019316146062237749,-1.4939527096036898,2.6378640078073943,0.11559037810692985,-2.5222736297004644,-1.2934451244449576,0.25706194572231311,1.5505070701672707,0.30172281161770798,0.042550326143611983,-0.25917248547409599,-0.29220138845917631,-0.63105374175250972,-3.0815936672643147,-5.7551194977581872,0.85372844294937522,-1.7699303503609656,0.77557759980246033,-1.7762788884304257,1.4492499191399872,4.3816695520387157,-0.11321469133642381,-0.27930924529417211,0.4130776755718743,0.38614578281532652,0.60109616999669391
4951,2021,102.07546691981996,30.97514168838034,6,5,26.478027781475067,4.888885498046875,170.11761474460764,171.73646429251676,-1.6188495479091216,171.80685085483856,-1.6892361102309223,186.93683668802805,214.62581515330567,506.86691291630268,187.07919273848361,112.00726940636484,115.0803861928765,144.5890622668451,145.76960601901095,189.25971168753784,187.59686298846214,228.83725469235975,228.33164642500753,259.54779648860949,257.54552362625117,1.9796182383565508,4.5232551713373965,1.5037504215745372,-3.0195047497628593,3.7839514193741479,2.5976540957967416,-1.1862973235774064,0.93488032308306401,2.5603888037027787,1.6255084806197146,1.8268884422496114,2.4361083675659927,0.60921992531638125,-0.19909468041760192,1.9069352863323843,2.1060299667499862,72.687770815468866,81.074567539217242,-8.3867967237483754,81.439210375159746,-8.7514395596908798,77.996903906968328,127.50305435271639,246.56205212697387,195.97943939876063,126.65637781392149,129.84522263867402,162.73943298052021,158.01055190721186,200.22534761871046,195.56884970085642,231.33348392707148,229.14732159070252,262.76388623725944,255.69333282960812,0.72791667944906635,6.8093442188918232,3.5578310230729357,-3.2515131958188874,-0.79182090145809525,3.7565725604293903,4.5483934618874855,-0.89778098720935873,3.7466352438486012,4.64441623105796,0.8790867782172711,3.369548824032961,2.4904620458156899,-4.5521340011741813,2.7676876145388007,7.3198216157129821,97.429843705621352,90.661900314677041,6.7679433909443105,90.367640262784334,7.0622034428370171,108.93993264694927,87.122760696281148,260.30486066639423,177.75054238841199,104.64789387303566,104.87516990455298,131.18833315893406,131.19641850490729,174.3008787090622,175.5919679433062,224.92513355687259,227.02726198243039,257.13961697363311,259.92898407299396,2.5204893746904133,1.224412405262612,1.0193026804136878,-0.2051097248489242,1.1318775138255432,1.1104156812902772,-0.021461832535266012,2.6006905130491305,1.5440846979709875,-1.056605815078143,2.6170976441418929,0.52677113629607675,-2.0903265078458162,3.4455988985501449,0.89558151578341949,-2.5500173827667254,-1.2517015589074845,-1.792572695241347,2.2860890475544267,5.5849318136292112,-4.5757723208322432,-1.9236984152836385,-1.8326613102924227,-3.4984715002584892,-0.94780166403234034,-1.7380108659246218,-4.3530393207565794,-7.9977328997243262,0.48644337565527357,0.41723667356763111,0.59407138074998989
4952,2021,102.32546806339042,30.97514168838034,6,10,26.478027781475067,13.818183898925781,183.56773772943052,187.56967143457223,-4.0019337051417097,187.74367069135769,-4.1759329619271739,187.00191543073743,202.26898047816394,512.57281652092934,191.6715536265792,121.39843281427349,121.00575519248262,152.17084445431411,148.59630692315369,193.33596719945263,186.73860579511089,231.23252720886086,224.76897504182193,260.72595984255986,253.95106991441895,0.95896798859214982,2.3884321525417391,2.7065757871198457,0.31814363457810657,1.9196983083591022,5.4361656196775812,3.516467311318479,0.57843533526758506,7.2580263139525414,6.6795909786849563,0.38557503050714104,6.9563201716803178,6.5707451411731768,-1.4601777873465949,5.4380395051034611,6.898217292450056,79.334637078929518,81.844177406557719,-2.5095403276282013,81.9532889542661,-2.6186518753365817,79.857055330991898,125.83973928515661,239.29860154353082,201.44204535234613,142.06524668444288,136.44329943711799,170.1726617646911,160.40001178258814,202.89088818873859,192.38509911133931,232.69676577121623,222.55471565332982,260.83959403032628,247.46417314683481,1.0687302005474919,5.7158383562446602,11.186069912252094,5.4702315560074339,2.0835658684162297,11.728802703205645,9.6452368347894151,1.1458200388320563,11.75608187140881,10.610261832576754,0.77078506745627351,11.113609916978021,10.342824849521747,-4.1733051505069056,9.6636935931464905,13.836998743653396,104.23310088891958,105.72549472836909,-1.4923938394495053,105.79038154473164,-1.5572806558120647,107.14486033816411,76.429241193007329,273.27421528100967,180.72361034789046,111.63982981868025,111.50349145526793,132.67044783631061,132.32483018533318,175.06862698643889,175.27985833337982,228.02160516244899,229.18994648936143,260.55459138240496,261.1018992994376,0.64259911126583802,0.85361379255662939,0.63641154788062693,-0.21720224467600246,0.81583704280302527,1.0800180187478361,0.26418097594481083,-0.041662063272980276,-0.28103638717365698,-0.2393743239006767,-0.17549369499138834,-1.6105563730004917,-1.4350626780091034,1.6241421297698366,1.3831624535645801,-0.24097967620525651,0.10976221195534208,0.42613108928165389,3.3274062037029211,4.8622245636880308,0.16386756005712755,1.2677288256132044,0.56738470356447124,1.1874821021050366,0.38521003694913247,0.94627876244766185,-2.7131273631603108,-5.7974472802767423,0.46685776894639475,0.42703870250232651,0.62214057235900144
4953,2021,102.57546920696089,30.97514168838034,6,10,26.478027781475067,3.5999984741210938,148.79740978474729,142.39715997220628,6.4002498125410057,142.11888896736673,6.6785208173805586,163.17925130220647,178.91775205015438,438.71362784132361,192.45651905987728,122.35314813981277,123.71428498128321,155.10528614707678,153.72266772491514,195.41908525556178,193.82992149284885,230.43731658428507,229.691202325137,258.51713356171268,256.90766429436934,0.85413325575615318,2.5737240612555752,1.2236357534424798,-1.3500883078130954,0.26734512505839803,1.6116787415442957,1.3443336164858977,0.3447663420450624,1.9918268593201276,1.6470605172750652,1.0266266845148095,1.8579982449720944,0.83137156045728489,-0.34185001277342053,1.3646338050942859,1.7064838178677064,61.794980571354245,56.470764429390329,5.324216141963916,56.23927711934266,5.5557034520115849,64.287158615613066,107.66311757237236,201.62099193781614,202.09432490101568,147.82588443215926,146.0933949106732,173.98858493858017,172.60590990852199,204.3102290496048,202.5575818956313,230.48584965259943,229.78196600962372,256.19212871915971,252.78937476855018,0.9599292165447082,1.1027824603000909,2.763719088811456,1.6609366285113651,1.6511427546288076,3.0007437433893642,1.3496009887605567,1.1475158854119343,3.0591595346159863,1.9116436492040521,1.9468243181100604,2.8078145352549768,0.86099021714491641,-1.4993867075878313,2.252253452558449,3.7516401601462803,87.002428915369819,85.926397292212641,1.0760316231571778,85.87961160960549,1.1228173057643289,98.892092483937631,71.25463451354517,237.09263588115573,182.71655290761888,113.43168583806504,114.8344843139144,134.38473832446729,137.75545730789216,177.39355539351189,179.75185443055912,230.34087868507979,229.56200579913752,261.59359760815198,260.72723241939684,1.9912929814808535,2.2945793070839784,0.64076088203181314,-1.6538184250521653,4.3865332008876123,1.0614904587747844,-3.3250427421128279,3.1478329946230019,0.70701587741123717,-2.4408171172117648,-0.37831632919650815,0.43759814016834753,0.81591446936485568,-0.29277819772249813,0.61172662888282048,0.90450482660531861,0.10579596078855502,-1.0313637649361453,-1.4709416009554843,-1.1917968467838875,1.3837976295704095,-2.7353904462588048,0.80274954336687188,-2.0003171092110676,0.92019763359525086,2.3251406473065686,-1.1575366948144108,-1.2066085098653332,0.45957312274498013,0.39396650065855399,0.6017464244810774
4993,2021,95.575437186987926,30.725140544809879,6,10,26.54575850082016,-1.0869598388671875,102.54860121577985,108.75182900744949,-6.203227791669633,109.02153614431518,-6.4729349285353237,131.39781342299648,93.332753080385373,344.66397575847805,190.3629236600753,131.53176981054139,138.28219880792111,149.1519801081561,159.34062670944257,189.2850375116582,194.80208181269788,226.26982585139299,231.08301807910044,254.54614486161111,255.69988518641122,5.0425723799144748,6.7554125807077128,-0.45171338102801428,-7.2071259617357271,9.5155271479449368,-0.46800012668089153,-9.9835272746258283,5.0545814717922894,-0.37313823720080563,-5.4277197089930951,4.6282232657493978,-0.25131792506161332,-4.8795411908110111,1.109997774362796,-0.058818142791920991,-1.168815917154717,23.454120990644697,15.725469379038714,7.7286516116059829,15.389441219449509,8.0646797711951876,23.454120990644697,18.813966961753067,45.274064984638244,198.78200441519948,169.28323621030401,173.67106110371466,176.03264384492024,189.60647504203408,197.41984471807569,210.85849555298034,218.07545235107676,231.50134333917441,238.11420316939848,247.52112452718768,10.920548618879252,4.4122097754302843,-1.0298043293652199,-5.4420141047955042,13.066073160606948,-1.0057819850308078,-14.071855145637755,12.393725177372602,-0.98588566653879184,-13.379610843911394,11.985010245495374,-0.88411717818831903,-12.869127423683693,8.2113544609930784,-0.78111639265210897,-8.9924708536451874,79.094480443895009,93.026359269568275,-13.931878825673266,93.632094930453604,-14.537614486558596,107.94369265111163,74.5187859883481,299.38991102389991,188.41261335211507,129.25111441123568,135.54300956063346,143.90951069756926,153.60295957670559,186.01635996735786,188.30324468431192,228.87201100721245,230.94199774132775,256.86824470701151,257.4429167527652,4.0732740916219825,6.5385104463491928,-0.4180253002639347,-6.9565357466131275,9.3829185020616706,-0.47822608754191265,-9.8611445896035832,2.0169858618179717,-0.25739469806867987,-2.2743805598866516,2.1172056271487918,-0.037243517810139792,-2.1544491449589316,0.56870257481426734,0.086338952627443177,-0.48236362218682416,5.8779762389647772,6.8472745272572695,-2.3432028052774285,-2.1263006709189085,3.5505460126620108,3.683154658545277,7.3391437055803124,10.37673931555463,7.3567869797459764,9.8678046183465824,7.1013566866302824,7.6426518861788111,0.13135711350455689,0.17849704176690578,0.20157947066609111
4994,2021,95.825438330558399,30.725140544809879,6,10,26.54575850082016,-4.9565277099609375,90.236293410689541,100.8041889926717,-10.567895581982157,101.2636634135597,-11.027370002870157,134.61411876156308,123.38475364102487,418.51895875483751,192.70140978476692,135.01810491142422,142.85131828180195,153.93921329214609,163.5828783274826,193.1395462559569,198.32332019766426,227.07306197240484,232.30445986796352,253.85798747932773,255.84162797663606,4.0153362724418571,6.3475190091398304,-1.8925873767922212,-8.2401063859320516,7.3097588694874389,-2.1193462182237113,-9.4291050877111502,2.9811652751961049,-2.0273316888261093,-5.0084969640222141,3.4942558174587646,-1.729974272807425,-5.2242300902661896,1.1589112409570248,-0.874916355396266,-2.0338275963532908,26.860551866171591,19.737135567656878,7.1234162985147123,19.427421672753553,7.4331301934180374,27.851482259509794,43.851572425737231,79.661927007138729,204.23603545308131,169.43677829322172,179.51756264994208,178.64104227130986,196.1001255866133,204.75576155203603,216.49059483065892,224.39770519015403,236.73043135709403,243.98392284765023,252.8748264848395,8.1089141441154311,6.0951375464248656,-4.7575635433333616,-10.852701089758227,13.275784582426496,-4.5877633212937496,-17.863547903720246,7.6315597966669202,-4.4449457793795659,-12.076505576046486,8.3006016380633412,-3.9896154114565832,-12.290217049519924,5.5707041843813272,-2.9961538465619242,-8.5668580309432514,63.375741488638596,81.067053601400403,-17.691312112761807,81.83624142788176,-18.460499939243164,106.76263652067973,79.533181374503329,338.85703172534704,188.26186893400745,131.6188645944294,138.4636965970858,144.33918708145453,155.2088838109936,183.75800480648135,185.87524134293926,228.64811786419526,229.20002435422248,256.4918066362971,256.949478488485,3.248055593834124,5.7339710010026295,-1.6509240625818791,-7.3848950635845085,8.5800619418632778,-2.4042661944988311,-10.984328136362109,1.1977773632892195,-1.0157960347575852,-2.2135733980468046,0.6011918741156137,-0.025877696601241951,-0.62706957071685565,0.36676238966265373,0.029050389344661198,-0.33771200031799253,4.093577871673574,4.8608585502813071,-0.25238146271496475,0.36116654542223614,5.9660257129390573,4.6957226405632184,4.6503945214708153,6.4337824333777007,4.8063458206045766,7.6994097639477275,4.4117929434243024,5.2039417947186735,0.19034245723096038,0.20689867092501699,0.35540511393586621
4995,2021,96.075439474128856,30.725140544809879,6,10,26.54575850082016,-3.388885498046875,83.636809587478638,90.889562129974365,-7.2527525424957275,91.204900860786438,-7.5680912733078003,122.78047017053177,92.621232908131788,360.70095030590892,196.62744212319942,141.74916489972253,149.17428056550372,163.4085401152407,169.11388398069911,195.10280629792854,201.76529041747065,229.44581045171742,234.006299957153,255.70515580022263,256.5664112057035,4.2901005655991753,6.4555462166786981,-1.4980762594815928,-7.9536224761602909,4.3116225305967362,-1.340303065133071,-5.6519255957298071,5.1901678114261927,-1.4099843728137955,-6.6001521842399882,3.3716616167546363,-1.1769731256385683,-4.5486347423932045,0.34848981142758362,-0.53312706683806255,-0.88161687826564616,27.341845028102398,24.954941391944885,2.3869036361575127,24.851163327693939,2.4906817004084587,31.096697859466076,27.660963408077805,66.072849213145673,203.07330588102991,162.43971492843434,175.42881852607235,176.8181538736234,193.17064289258587,201.85894194915869,214.75610409559442,227.84451142576893,235.58989273574483,247.55134214430322,252.48543716905567,8.3504774201739735,9.6917307667530679,-3.2178334384159371,-12.909564205169005,13.753240159298088,-3.1414318223598912,-16.894671981657979,10.048639234303948,-3.053754539590841,-13.102393773894789,4.7663568883075129,-2.7827895764577875,-7.5491464647653004,2.1899180821249331,-2.1602266407721231,-4.3501447228970562,56.294964790344238,65.934622764587402,-9.6396579742431641,66.353737354278564,-10.058772563934326,91.68377224401047,64.960269425340812,294.62810098007321,194.20957887672319,139.09228477590739,145.28602590338053,153.42446694736503,160.6543698217601,190.92676287346117,191.76310768186013,230.10167281093564,232.8630230878984,257.43826079465123,258.35217536217328,2.6505429643462719,5.6082318673391285,-1.1116143757413681,-6.7198462430804966,6.1849854007976433,-1.179712558695087,-7.3646979594927302,0.9613866400304687,-0.30290937098612858,-1.2642960110165973,2.792345502861707,-0.018166707581173114,-2.8105122104428801,0.98717760965945445,0.17611634598324599,-0.81106126367620845,4.0603768545747982,5.6999344558277016,3.2361845500743698,4.0834988994139394,9.4416176287013514,7.5682547585004443,4.8584714228777557,9.0872525942734796,1.3946952715528766,1.9740113854458059,1.8414282706973495,1.2027404724654787,0.1831790272720645,0.25327071818730917,0.29864602898898873
4996,2021,96.325440617699314,30.725140544809879,6,10,26.54575850082016,-6.1666717529296875,81.218815750176873,86.416417449190703,-5.1976016990138305,86.64240271419294,-5.4235869640160672,122.72853665907132,90.026276164953742,341.11549724638462,196.13816258783234,140.10376202547087,150.75474446312685,161.34520781624872,170.79079403758723,195.30350383660488,203.04034482327165,229.29785316701813,236.11248767522238,256.18879034368484,258.59352924959285,4.9927561806418623,8.0646619046349599,-3.4390652476663774,-11.503727152301337,6.0154776350211421,-3.418003499765689,-9.433481134786831,4.6915786649655615,-2.9953191047611085,-7.68689776972667,4.7374523797011534,-2.1452921031816174,-6.8827444828827709,1.5844864987872711,-0.82870706375524605,-2.4131935625425172,22.937786826159027,20.099078238496986,2.8387085876620404,19.97565632118949,2.9621305049695366,26.104554430808093,24.89222422871444,60.501646481454372,204.6380083006762,163.18566327189379,173.91011076192254,177.14641266914433,193.32957727265722,204.42403238785286,215.86487399500552,228.14715376495027,237.44731971414586,248.7610228527758,254.49273509577949,5.4363692640264958,4.7683007535569573,-5.754837750148738,-10.523138503705695,11.10491439641055,-5.6266925190240329,-16.731606915434583,6.3261806556620854,-5.3939838815374515,-11.720164537199537,4.2804911348129053,-4.7664262021773709,-9.0469173369902762,1.7817961175985602,-3.5026852159071495,-5.2844813335057097,58.281028605505526,66.317343283678383,-8.0363146781728574,66.666746919510842,-8.3857183140053166,96.62398191720149,65.134052135542333,280.6138506308198,193.45845184747151,137.53507498761391,147.50636525639379,151.84012720334249,164.73387757686791,190.40980895799783,196.01993916255225,229.72221186646499,235.50898567555771,257.52252511352668,259.9940325373297,5.09061532392451,7.9668861846189429,-3.0328317948676045,-10.999717979486547,9.8321329861399818,-2.9365005401385815,-12.768633526278563,4.0953929313281208,-1.8439891799726809,-5.9393821113008016,5.0587983876976921,-0.88022445312716968,-5.9390228408248618,2.0876200242686309,-0.41262331395864749,-2.5002433382272784,0.44361308338463346,0.34575394010198579,-3.2963611510780026,-3.1985854310619857,5.0894367613894076,1.2727814102705679,1.6346019906965239,2.2307877243339647,-0.45696124488824807,-0.77830725288478675,0.19730961881128906,-0.30582390667007076,0.17736410972191799,0.2127015862930409,0.27649954312344105
4998,2021,96.825442904840244,30.725140544809879,6,10,26.54575850082016,4.7083282470703125,112.01764334850304,112.58242502814574,-0.56478167964269232,112.60698119347035,-0.58933784496730368,133.39163867056595,97.056506558132241,367.98047722503543,200.65895132890111,142.68579894903897,146.97686023575972,167.25744570923658,169.52510593290631,200.86119143577324,202.43287355986612,230.10735639745897,234.52496201077076,259.26370406576979,259.81303616842848,4.0556476712994822,7.3950796955734006,2.2812791658086837,-5.1138005297647169,4.464483962181788,2.1350760844003958,-2.3294078777813922,3.7481952405950096,2.4253101703814082,-1.3228850702136015,6.219533370737139,2.0002806481715254,-4.2192527225656136,1.7876747706970946,1.2755059090666805,-0.51216886163041409,42.897651862282146,35.781728094163554,7.1159237681185914,35.47233989095912,7.4253119713230262,43.738375833187092,40.349772556755852,94.329639905598015,207.77330213002929,168.88017662419105,168.5414402326715,187.37721275083342,186.88913667864239,206.88395986166105,208.4971432866258,227.85992311141402,229.01152302019022,247.43545480130663,247.52909316335075,4.4899468428937723,4.1572122131633193,4.4979116807567152,0.34069946759339587,3.780605948480968,4.4238533385542098,0.64324739007324183,5.8209870247677031,4.362951508195124,-1.4580355165725791,5.1359789256221973,4.0708866875547756,-1.0650922380674217,2.9204795884051009,3.455254287128497,0.53477469872339611,69.119991564451993,76.800696563935162,-7.6807049994831686,77.134641051054132,-8.0146494866021385,89.653262775911571,56.706734082401454,273.65083695203066,196.57154643739889,138.84667748077609,142.90896676175174,154.1345463329333,160.18857398431319,192.60828501453659,195.31601466043679,233.64809849533307,239.35566836108021,264.95820140708707,264.06460728733651,4.363326373172697,6.6781839095793316,1.9469038757086423,-4.7312800338706893,7.2894652151642276,1.5008387898249396,-5.7886264253392881,3.628270653961323,0.44263039069664956,-3.1856402632646734,6.0978174642170302,0.38068307996289263,-5.7171343842541376,0.07152716223600919,1.0203203885257608,0.9487932262897516,0.4342991715942901,0.12662046972107532,-3.2378674824100813,-2.5209716964160123,-0.68387801370082002,-3.5088592666832596,2.0727917841726935,2.1927163708063802,-1.0835544451149417,-0.96183853859483293,1.1328048177080063,2.8489524261690917,0.25634414253969107,0.32789443378236532,0.41573485372243696
