pixel,year,lon,lat,zone,igbp,area_km2,A,E_I,E_K,E_R,E_K_loo,E_R_loo,E_early,E_late,E_annual,E_centroid,E_q10,E_q10_null,E_q25,E_q25_null,E_q50,E_q50_null,E_q75,E_q75_null,E_q90,E_q90_null,E_centroid_advance,E_q10_advance,E_q10_null_advance,E_q10_gap,E_q25_advance,E_q25_null_advance,E_q25_gap,E_q50_advance,E_q50_null_advance,E_q50_gap,E_q75_advance,E_q75_null_advance,E_q75_gap,E_q90_advance,E_q90_null_advance,E_q90_gap,Et_I,Et_K,Et_R,Et_K_loo,Et_R_loo,Et_early,Et_late,Et_annual,Et_centroid,Et_q10,Et_q10_null,Et_q25,Et_q25_null,Et_q50,Et_q50_null,Et_q75,Et_q75_null,Et_q90,Et_q90_null,Et_centroid_advance,Et_q10_advance,Et_q10_null_advance,Et_q10_gap,Et_q25_advance,Et_q25_null_advance,Et_q25_gap,Et_q50_advance,Et_q50_null_advance,Et_q50_gap,Et_q75_advance,Et_q75_null_advance,Et_q75_gap,Et_q90_advance,Et_q90_null_advance,Et_q90_gap,En_I,En_K,En_R,En_K_loo,En_R_loo,En_early,En_late,En_annual,En_centroid,En_q10,En_q10_null,En_q25,En_q25_null,En_q50,En_q50_null,En_q75,En_q75_null,En_q90,En_q90_null,En_centroid_advance,En_q10_advance,En_q10_null_advance,En_q10_gap,En_q25_advance,En_q25_null_advance,En_q25_gap,En_q50_advance,En_q50_null_advance,En_q50_gap,En_q75_advance,En_q75_null_advance,En_q75_gap,En_q90_advance,En_q90_null_advance,En_q90_gap,centroid_Et_minus_E_advance,centroid_Et_minus_En_advance,qdiff_Et_minus_E_q10,qdiff_Et_minus_En_q10,qdiff_Et_minus_E_q25,qdiff_Et_minus_En_q25,qdiff_Et_minus_E_q50,qdiff_Et_minus_En_q50,qdiff_Et_minus_E_q75,qdiff_Et_minus_En_q75,qdiff_Et_minus_E_q90,qdiff_Et_minus_En_q90,Et_fraction_annual,Et_fraction_early,Et_fraction_late
2645,2019,114.32552295477265,39.225179426205614,7,10,23.966715605846407,8.5217437744140625,231.27713684630362,203.56957724599852,27.707559600305103,202.3649011988673,28.912235647436319,246.39053313562545,128.63998851390716,495.1565460767597,195.75186309370451,141.10797636174127,138.18117601812446,164.5617645358011,160.13906150480446,193.11637585032713,191.69662230259385,228.53454578647722,224.63235266065311,252.1813129322874,252.43047668741579,1.1409485137247373,-0.49677249455766059,2.1460905389528477,2.6428630335105083,-0.75073809147767179,3.6000529269223023,4.3507910183999741,2.7494765251427964,4.1901905347513093,1.4407140096085129,0.052732482067227693,3.9402464228421081,3.8875139407748804,2.5309518713249588,2.3279389347175368,-0.20301293660742203,179.43629831589715,128.49660985776245,50.939688458134697,126.28184032907666,53.154457986820489,182.48493370927827,92.188937544326109,291.16619480552617,195.7197177005724,145.33190317569702,141.14884099150919,164.51494444608238,161.06835987242155,192.43675046821647,189.01065629173004,228.53973603648888,217.18220896950004,247.65353521191355,239.7754040730882,0.037270715693068723,0.6897728624174988,4.6634646468694996,3.9736917844520008,2.6033511299554277,5.8551039284435262,3.2517527984880985,3.0914083116308291,6.3711887019995004,3.2797803903686713,-4.8647704017766102,6.67696909748949,11.5417394992661,-2.8960978961829653,5.9733442434689721,8.8694421396519374,51.84083850060415,75.072969261894286,-23.232130761290136,76.083061167813867,-24.242222667209717,63.90559942634718,36.451050968811614,203.9903510902077,195.83984425904163,125.21553777988771,133.73623495807644,164.65001968002377,158.11838000191759,195.10169759776485,196.9859276187378,228.52105768657611,239.07885688969674,262.48485426777268,265.47829904585603,2.7591044417719957,10.534048822080052,0.26314937042519659,-10.270899451654856,-5.9820325296426802,-0.18938283331411299,5.7926496963285672,1.7279404800094085,-0.1125293219870116,-1.8404698019964201,9.8319045475581959,-0.66495904081926938,-10.496863588377465,1.9852409062858101,-2.0820615702632495e-05,-1.9852617269015127,-1.1036777980316685,-2.7218337260789269,1.1865453569751594,-9.8442759596625535,3.3540892214330995,8.5853836595981079,0.34193178648803269,1.3634678316214206,-4.9175028838438379,-14.696674949334806,-5.4270497675079241,-4.8813388024687754,0.58802856816193494,0.74063289440114,0.71664292425181342
2671,2019,109.32550008336338,38.975178282635156,3,10,24.050474011951447,16.900001525878906,209.39091842875132,210.6306911258107,-1.2397726970593794,210.6845958163176,-1.2936773875662766,207.66258648372786,115.37464760773582,462.6885461807251,195.30361378328359,129.3793009856127,130.24625376622555,157.80102042723055,157.03962519517731,199.20524434930491,190.36923469798762,230.27842342905481,224.19036077160567,257.91588029185556,253.81629127704949,2.6601630964162268,3.8961888593416063,2.3711630042447496,-1.5250258550968567,4.5405677791045491,4.7627064246310056,0.22213864552645646,0.47920135918164419,9.3677540493160052,8.888552690134361,2.5625853244664256,8.7252820670835547,6.1626967426171291,2.2472168923161462,6.2545860043854589,4.0073691120693127,106.70670271929157,99.595938446000218,7.1107642732913519,99.28677442418666,7.4199282951049099,106.54208086948233,60.349590806927154,187.78120558380033,198.17285220362021,140.16131889855106,131.29674310982597,165.19428415341505,152.21299601033454,203.11918433806187,184.43645787495481,228.78987225427608,213.78790441931017,247.51742056431127,239.963636850754,-3.0213462603850587,-2.1320317362415722,6.4650737770784303,8.5971055133200025,-3.332185910306066,10.04569064585786,13.377876556163926,-7.1577050671980658,11.911571110856954,19.06927617805502,-1.8253693745118369,12.487994944837055,14.313364319348892,3.0541995538038407,11.153769825091757,8.0995702712879165,102.68421578396556,111.03475515042192,-8.3505393664563599,111.3978214070321,-8.7136056230665417,101.1205056619292,55.025056581016543,274.90734043717384,192.23691127969295,119.86661834112418,129.02245474546501,136.70544701698412,160.114185520631,197.8287945287542,195.51218655813759,232.51752255057789,232.50245290841085,261.7303237763868,260.49524500903033,8.2845933154900706,12.646492024510692,1.318854997304868,-11.327637027205824,26.898742622652634,1.2113973596600545,-25.687345262992579,4.4537638094911074,7.4983315776981385,3.0445677682070311,5.9320928166935971,6.4142251711546976,0.48213235446110048,2.8510311991802268,4.5712272804435088,1.7201960812632819,-5.6815093568012855,-11.305939575875129,-6.0282205955831785,-14.778523760752265,-7.8727536894106152,-30.2309285329587,-7.63690642637971,-11.611468876689173,-4.3879546989782625,-7.757462191205434,0.80698266148769449,0.20316835462361382,0.40584796648597699,0.51305380845687776,0.52307497408018722
2673,2019,109.82550237050431,38.975178282635156,3,10,24.050474011951447,7.2083282470703125,189.67942252755165,208.17813414335251,-18.498711615800858,208.98242408037186,-19.303001552820206,203.65668440292211,145.94833155371452,525.31597193330526,203.47020678373394,139.21595252862741,138.83662467797319,172.1840111364036,165.27341430518095,206.54107134869295,197.5499621956576,234.93943301073958,229.22812863999954,260.10619253796159,256.20505374775462,-3.4669533725956398,0.86902875458133622,0.58163852682039874,-0.28739022776093748,-4.8954271707141856,1.8810792090692701,6.7765063797834557,-5.3290606036009365,3.7288394156269078,9.0579000192278443,-2.7085402073420823,2.9871692400769234,5.6957094474190058,-2.0669448100032923,1.6945052547531532,3.7614500647564455,95.683499209582806,104.55835807323456,-8.8748588636517525,104.944220662117,-9.2607214525341988,100.01238557696342,60.546360614293462,185.57325810007751,202.13067110898217,145.780478812051,144.46117925260944,170.84468864303184,164.40046396052506,201.09814633186181,192.82705119394666,234.53566451350122,219.86781278988602,250.30200506687518,244.14897072169867,-4.2196800907755971,2.9681773134070966,4.0383179237589673,1.0701406103518707,-1.1620844777857542,5.0527745051936392,6.2148589829793934,-3.0735354344476491,5.7903461570596733,8.8638815915073224,-8.8558521199550739,5.5221917139923562,14.37804383394743,-3.1208440878596093,4.729881185314099,7.8507252731737083,93.995923072099686,103.61977428197861,-9.6238512098789215,104.03820312023163,-10.042280048131943,103.64429867694707,85.401970963015629,339.74271366745234,204.60788678140071,132.75547743081026,134.86196530050981,173.65163908353222,166.03251856967393,209.53224017726615,202.64160295701166,235.25587776361175,238.36376494776295,263.12260935648948,262.70717243095157,-3.299897086385613,4.1272266608440873,-0.94464365816344298,-5.0718703190075303,-9.7813332781944382,-3.8337540754136796,5.9475792027807586,-6.336905948049008,1.6961939880078205,8.0330999360568285,2.9605361074902987,0.72121358709401306,-2.2393225203962857,-0.13473915272049908,0.74674759382196498,0.88148674654246406,-0.75272671817995729,-0.91978300438998417,2.0991485588257603,-1.1590493474369907,3.7333426929284315,8.619248800408684,2.2555251691532874,3.2633705136013589,-6.1473119126129916,-11.816388227445373,-1.053899277856317,-2.9861049351391102,0.35326026242285685,0.49108324566010869,0.41484791206407251
2674,2019,110.07550351407477,38.975178282635156,3,10,24.050474011951447,10.5,218.5156285914527,214.6397965180804,3.875832073372294,214.47128292505658,4.0443456663961115,232.18088538972006,145.22426019855266,528.72347965091467,197.86700552192582,131.09294596973066,133.72890160298405,163.63463825505511,160.73106390066809,201.51178309852955,194.4759821442652,231.82492360163039,227.90135139611115,259.19940864663408,256.48759736818658,0.77351770416368026,4.6774068074994375,1.4571778694262889,-3.2202289380731486,-0.072564143100692036,2.9267119751533244,2.9992761182540164,-1.4505653812358332,5.6226708050655532,7.0732361863013864,0.63476322652871886,4.6486795274317956,4.0139163009030767,0.59122811647694107,3.2024998526014201,2.611271736124479,112.62712723263212,103.30835159614799,9.3187756364841334,102.90318712047338,9.7239401121587434,113.56534035377808,76.569628524132895,207.4640692283283,200.56413401246212,143.66993402773116,139.26602211337345,166.0358141253484,160.45880423728605,199.12385558863315,190.68009595369051,233.26006946398803,218.74834678194503,249.97551737423279,244.57427057208113,-2.4809863365667582,2.1600288139142663,5.7542123772741149,3.5941835633598487,2.9388833565967332,7.6249207304031756,4.6860373738064425,-0.94476788346906915,8.4723245839368246,9.4170924674058938,-6.3737182879922614,8.4645534690566535,14.838271757048915,-0.061265242921876961,7.2412742696119494,7.3025395125338264,105.88850115858622,111.33144484878176,-5.4429436901955341,111.56809470189728,-5.6795935433110571,118.61554490648814,68.654631785500897,321.25940982066095,195.12861730996303,124.14678221236963,129.64744975360591,162.79223406368149,161.05269109121312,202.28486435786311,198.37062714669679,227.0166781185178,236.4854959013521,261.54956411031299,263.37855659548114,3.9120147967034882,7.8267532478164981,0.63830302812613127,-7.1884502196903668,-3.407539851339493,-3.1353003684955354,0.2722394828439576,-1.8061584192913358,3.0635508695465035,4.8697092888378393,10.18261678166246,2.1404907365140105,-8.04212604514845,3.1355866199089064,1.3740922740718133,-1.7614943458370931,-3.2545040407304384,-6.3930011332702463,-2.5173779935851712,-5.6667244339022318,3.0114474996974252,6.3464232079362262,0.50579749776676408,0.86139053582226666,-7.0084815145209802,-16.556335069654722,-0.65249335939881803,-3.1968518628307834,0.39238671481982368,0.48912441764168696,0.52725094567151398
2675,2019,110.32550465764524,38.975178282635156,3,10,24.050474011951447,-11.5238037109375,156.58677593759057,152.5764527798674,4.0103231577231782,152.40209040834452,4.1846855292460532,199.07478504494793,123.45189627977197,509.21248455345631,206.01773733058945,150.93331115483139,147.71223931775427,175.75050724476111,173.48874410855672,207.57477048024765,208.3958558499794,234.88757319266151,238.80386727005907,259.66509623046164,262.41628388846652,-2.4736469561558465,-3.1054477267783227,-0.30693523840898251,2.7985124883693402,-4.003287086252584,-1.7638605695177603,2.2394265167348237,-4.093403260080521,-4.8183471341151858,-0.72494387403466476,-0.51580738750055843,-4.4041096601992535,-3.8883022726986951,0.15069372826218341,-2.7068005399278832,-2.8574942681900666,71.913833693241031,76.850317520566023,-4.9364838273249916,77.064948086081131,-5.1511143928400998,103.9994771610327,73.385596644813631,202.40164129101322,204.57563124117669,146.71930180040906,154.81590546908686,171.89718790118334,176.35129691491747,207.50412840304296,207.30323954523863,236.31611241774877,235.91756363400245,250.76019473610611,259.03592132031048,-4.7987909525053283,2.9158423668881142,-5.4762843951645834,-8.3921267620526976,-2.1850727325286243,-7.6972667674916408,-5.5121940349630165,-8.3406641779901349,-7.7638126705150228,0.57685150747511216,-7.7564099427464157,-7.4107770557630772,0.34563288698333849,0.15705803485576553,-5.8585138648797965,-6.0155718997355621,84.672942385910574,75.726134566753899,8.9468078191566747,75.337143681816087,9.3357987040944863,95.075307995673938,50.066299439729846,306.81084310263395,207.78020975449326,163.37653787746112,142.99933767649998,176.97628820242159,170.24956154220791,207.81635574352811,209.41472518689901,232.519995801645,241.66866125310628,261.94935858852546,265.36855434670014,-1.330990084911889,-14.526802714522518,2.4250556552978537,16.951858369820371,-2.4804682028002958,4.0563492246944861,6.5368174274947819,0.2914217933789871,-2.0590831714056606,-2.3505049647846477,6.7981166380270395,-1.9246716341978072,-8.7227882722248467,1.9734606645012605,-0.99651276718509507,-2.9699734316863555,-2.3251439963494818,-3.4678008675934393,6.0212900936664369,17.442645081410632,1.8182143537239597,0.29539547027167146,-4.2472609179096139,-8.632085971369122,-7.2406025552458573,-14.554526580773455,0.0063643065935821141,-1.8164026296454949,0.39747973082102511,0.52241411255348724,0.59444689677754359
2676,2019,110.5755058012157,38.975178282635156,7,10,24.050474011951447,-5.2857208251953125,164.47053284365757,160.44497490423601,4.0255579394215601,160.26995114616147,4.2005816974960908,195.60301597697253,114.7673288882761,523.78937973082066,205.93796506763584,153.94442796409322,150.34958179527433,175.82777407529298,174.57465649958752,206.64993270102084,206.51353884305527,233.39820968760307,237.32829038777922,260.13224216070466,262.03242126937255,-1.1727471374569802,-3.2909606872408972,-0.68669520922867378,2.6042654780122234,-2.2584011285554482,-1.2566925868813712,1.001708541674077,-2.5621573354915768,-2.3766065837131976,0.18555075177837921,1.8166807801408993,-2.0571632386525209,-3.8738440187934202,0.74187741205008706,-1.1766907973007505,-1.9185682093508376,59.143725266836555,71.042098295241885,-11.898373028405331,71.559419854194857,-12.415694587358303,78.040892223619721,57.741827790705429,152.36009068616841,204.83859746666366,149.48351701754819,153.55481874815166,172.75806600485842,172.7937992009015,207.39271369172371,202.89611916175227,237.05654232087585,231.33449109239444,249.96204163224792,255.35776660604796,-4.9824604955488496,1.7120358172878412,-2.5213700199098241,-4.2334058371976653,-2.3162798981853143,-3.3904127134723012,-1.0741328152869869,-8.7488977204113496,-3.5941126088600299,5.1547851115513197,-9.4876696137789907,-3.5134206320042551,5.9742489817747355,-0.22739295643887658,-2.8472039466599881,-2.6198109902211115,105.3268069286205,89.402875561654582,15.923931366965917,88.710530993943394,16.616275934677105,117.56212309663715,57.025501373464067,371.42928852140903,206.79298065859362,163.03320252282467,148.39340277817172,176.46481705724753,176.2613642118811,206.26426298763354,209.16718785467654,231.16941174228612,241.95604062521545,262.12673138635205,266.15637741649289,0.84705950413305686,-11.377459221794709,0.42298883722534697,11.800448059020056,-0.65625274096106523,-0.97238985044947412,-0.3161371094884089,1.9719946121467444,-1.6521672278472579,-3.6241618399940023,8.7347115285892016,-1.2669425895012409,-10.001654118090443,2.3309598123701107,-1.3081237306032563,-3.639083542973367,-3.8097133580918694,-5.8295199996819065,5.0029965045287383,13.08949503908255,-0.057878769629866156,-1.6600271572242491,-6.1867403849197729,-10.720892332558094,-11.30435039391989,-18.222381142368192,-0.96927036848896364,-2.5583527688089873,0.29088045039108545,0.39897591473133076,0.503120777925537
2677,2019,110.82550694478616,38.975178282635156,7,10,24.050474011951447,-6.3913116455078125,147.04573968418845,152.13161737783958,-5.0858776936511276,152.3527420901155,-5.3070024059270509,177.26908300105242,108.97695392185415,476.83223270624876,208.57342607012117,153.24099554160861,150.37820147774255,179.31205848899148,174.96576285926301,208.75285273420022,207.54508280564673,237.32468046810558,239.69512345857629,265.57943933045721,265.43413599916659,-2.7073552245279018,-2.4833640793885934,-0.64894128099436443,1.8344227983942289,-5.6737728781703822,-1.5054403196701287,4.1683325585002535,-4.0486338629617364,-2.8286502385863628,1.2199836243753737,-0.092010886370928802,-2.254532812507108,-2.1625219261361792,-1.8250847247259685,-1.3860849403762359,0.43899978434973264,53.56026897342781,57.611426434123132,-4.0511574606953218,57.787564014595773,-4.2272950411679631,70.602538458024355,57.957417072300814,147.61715350998566,207.71153727464946,150.14971164853696,154.10288613632088,176.20325849500207,174.44840086769577,212.41673643117906,205.30543538292915,240.60822021130409,234.70471641003098,259.62642546023983,259.66643862651136,-6.3771363368992695,1.0606980364908054,-3.0322112737422344,-4.0929093102330398,-4.6444380296790371,-3.7691558573746988,0.87528217230433825,-12.556046381005018,-4.6010675595063049,7.9549788214987132,-10.117690734932125,-4.5609588033460966,5.5567319315860288,-6.3204660646848936,-4.0548710620442421,2.2655950026406515,93.485470647916372,94.520190013365209,-1.0347193654488365,94.565178093660506,-1.079707445744134,106.66654450998612,51.019536978521501,329.21507938578725,209.27611581612047,162.00369196295117,148.45995568145821,179.92258096564836,175.41928356217596,208.06664647761343,209.08453222346432,232.29337420294661,242.89512678831039,266.39819755143242,268.51881094405394,-1.3666203282161007,-9.9179583709933468,0.56194550773361129,10.479903878726958,-4.6247568730287014,-0.68886520188181066,3.9358916711468908,-0.19572993353494894,-1.8878185125711582,-1.6920885790362092,7.7462074365278966,-1.4098784137803193,-9.1560858503082159,-0.16481004301743951,-1.6172884779574019,-1.4524784349399624,-3.6697811123713677,-5.0105160086831688,3.5440621158793988,10.978656407484152,1.0293348484913452,-0.019681156650335652,-8.5074125180432816,-12.360316447470069,-10.025679848561197,-17.863898171460022,-4.4953813399589251,-6.1556560216674541,0.30957880651689251,0.39827891735416265,0.5318318689092858
2678,2019,111.07550808835663,38.975178282635156,7,10,24.050474011951447,-11.5,137.42286985654937,138.86629650599207,-1.4434266494426993,138.92905569155118,-1.5061858350018156,164.38077008266555,86.791866701457366,422.15037170425057,210.70445104182801,157.86982821420256,150.13252661324566,183.33821395933057,176.88667728712269,211.45110352965543,211.80818084538907,236.40735915754763,243.6380419321099,263.55834585491334,267.77950424552574,-3.3392052248238144,-6.2767115083598526,-0.030651832015450964,6.2460596763444016,-8.1111168765247896,-1.8808309485314396,6.23028592799335,-4.4471164098287375,-4.8328702716651719,-0.38575386183643445,2.4587765936183814,-4.5653316922528973,-7.0241082858712787,0.63678185029783663,-3.1590972751768618,-3.7958791254746984,33.008968229637503,44.095853697372149,-11.086885467734646,44.577891650522361,-11.568923420884857,47.277054171309828,42.224083162146599,101.10685956457746,210.37576384844476,151.30994802310829,158.115654314154,176.62439800846562,181.31451176052431,219.04780089142989,215.35051472088981,242.28599261640679,243.73641447738592,266.29186187130722,265.45737505927877,-4.3769633442978773,1.6210745938194862,-5.6080746904141847,-7.2291492842336709,-0.32473714053898561,-6.1103346288212492,-5.7855974882822636,-11.486875794871082,-7.7460929012408712,3.740782893630211,-6.1320521081635775,-7.6078018805007162,-1.4757497723371387,-9.1203462626056648,-7.4145655684190501,1.7057806941866147,104.41390136018163,94.770445583217224,9.6434557769644016,94.351164654955937,10.062736705225689,117.10371565952664,44.567783748764668,321.04351219721138,210.88641194606038,166.05992629813679,147.08192196656134,189.19984842893874,174.32305453781734,210.13881478195657,210.01593569371457,231.76914206903308,243.57810278756131,263.04735897650392,269.3311920731835,-3.2030687114352929,-13.437382037295123,1.9094999481036723,15.346881985398795,-13.759975261840339,0.61399647878334918,14.373971740623688,-2.9986005499639816,-3.2816713395760928,-0.28307078961211118,7.3483699403573723,-2.9584294108683764,-10.306799351225749,2.3156547610006442,-2.8737007574054587,-5.1893555184061029,-1.0377581194740628,-1.1738946328625843,7.8977861021793387,15.058456631114609,7.786379735985804,13.435238121301353,-7.0397593850423448,-8.4882752449071006,-8.5908287017819589,-13.48042204852095,-9.7571281129035015,-11.436001023606309,0.23950437176308054,0.28760696368276312,0.48649815664625629
2679,2019,111.32550923192709,38.975178282635156,7,10,24.050474011951447,20.714279174804688,188.70187875378178,194.35699653552729,-5.6551177817455027,194.60287349647842,-5.9009947426966392,177.49904581318697,110.65989157608601,421.3791340701282,201.83169317426317,138.7868855724125,136.22448042572154,168.98455147896175,157.98669452524993,205.03571648407532,188.9788158079601,232.28372944812998,223.88017975384435,260.70221529791002,254.53115752176589,-2.5522971556093239,0.19101995952871675,2.2272564208004724,2.0362364612717556,-4.5310914489424476,5.9782274970151548,10.509318945957602,-6.0926258794097521,10.032362508288799,16.124988387698551,0.29557046381793839,8.760626208839625,8.4650557450216866,0.060906665687014083,6.3508960854593113,6.2899894197722972,105.57077362286509,79.887717180848995,25.683056442016095,78.771061564635602,26.799712058229488,105.47279775203788,52.965264644721174,165.43824122659498,196.9916687428771,145.74089818845925,133.84096239058582,165.47074099325863,152.61458064561864,195.57328091628679,179.77906893603463,227.19155139390153,206.97893535230372,246.75255836613471,233.51698168999735,-1.4215587036668467,-0.50640687518102823,10.79390572155998,11.300312596741009,0.11470305802626513,12.915790458834522,12.801087400808257,-0.4508501582347435,15.581588091622848,16.032438249857591,-3.5940612195944084,16.690250740774133,20.284311960368541,0.47352492691794623,15.101709685784556,14.62818475886661,83.131105308100814,114.46928294443933,-31.338177636338514,115.83181127902935,-32.700705970928539,72.026248158006638,57.694627123682949,255.94089325144887,207.74318659501745,131.19622682633516,137.95267165407529,178.02647615026791,161.3819557429423,212.26508794934884,195.84375988468241,239.74714727171994,235.02297564443782,267.77538202969248,261.84150082170879,-5.9676826291052691,7.1560946196584609,-3.334101331516365,-10.490195951174826,-13.778897073226318,0.89814132104399391,14.677038394270312,-10.055586337903321,6.4453578185961646,16.500944156499486,-0.99236727049361662,4.6007198233485269,5.5930870938421435,-2.8395021491780312,4.1749248670632255,7.0144270162412568,1.1307384519424772,4.5461239254384225,-0.69742683470974498,-7.6625014948394892,4.6457945069687128,13.893600131252583,5.6417757211750086,9.6047361796685777,-3.8896316834123468,-2.6016939491007918,0.41261826123093215,3.3130270760959775,0.39261137500714938,0.59421613940981521,0.47863109108781338
2680,2019,111.57551037549754,38.975178282635156,7,10,24.050474011951447,6.4285736083984375,124.69699183526973,126.53805325939175,-1.8410614241220173,126.61810004503786,-1.9211082097681356,130.41634822176638,90.762513321494225,400.78828610479832,211.49141535632552,168.56662115778025,161.3667073376032,189.57043813642213,178.61366273697422,211.13842034970065,204.42224502874606,232.82859078462502,233.44680739462714,257.64593462549362,257.34769728613173,-2.257655955113222,-5.26677368125317,1.4278152220765037,6.6945889033296737,-7.7954531966984177,2.7940577992415569,10.589510995939975,-3.4457383373164419,3.1858952602869977,6.6316335976034395,3.0668451491763733,2.383869651172148,-0.6829754980042253,1.2207414814165531,1.4728025286108846,0.25206104719433142,40.371601112676217,44.320222341748376,-3.9486212290721596,44.491901974584835,-4.1203008619086177,45.440057880308814,31.053825534443604,87.023315463542531,207.41435639086092,162.13408453078475,161.6174469540218,183.53362841603354,180.1121121226607,207.94321705065855,201.21002182188332,230.32875437112364,225.57245630246206,247.22268689925104,248.14433683573748,-1.4391954208626601,1.2401863524691237,1.9093528662641575,0.66916651379503378,-1.4671073599326689,2.4772601921256978,3.9443675520583668,-2.9307318093716788,4.0560627457363694,6.9867945551080481,-0.39047659100728538,4.1431447722519579,4.5336213632592433,1.4341987627861386,3.6990319331682713,2.2648331703821327,84.325391003942059,82.217831824484165,2.1075591794578941,82.126197826357384,2.1991931775846751,84.976290622806118,59.708687980210925,313.76497120410204,213.64692645649103,173.40111021425372,161.17226602356362,193.5286163362357,177.94834488609953,212.06349836119011,206.29300355704615,233.49533459986245,237.31208435256139,259.95933037472332,259.75801369811705,-3.0485928510895235,-9.2748521514355105,1.186707030114718,10.461559181550228,-11.815914274139232,2.9574733883074771,14.773387662446709,-2.0671646189158821,2.8098365213366492,4.8770011402525313,5.4121369688397749,1.8351304649166593,-3.5770065039231156,1.2086299293806633,2.0834566939877277,0.87482676460706443,0.81846053425056198,1.6093974302268634,6.5069600337222937,10.515038503904634,6.3283458367657488,10.348806914206563,0.51500652794476309,-0.86356719045579666,-3.4573217401836587,-5.8026135598470603,0.21345728136958542,0.22556883340547529,0.21713038649235281,0.34842301981221174,0.34214373751910515
